measurement,instance,algorithm,seed,vertices,probability,arcs,max-capacity,max-cpu,result,time
8,5,MPM,12277,500,0.5,62531,100,10,12023,0.160602
9,5,MPM,12277,500,0.5,62531,100,10,12023,0.161007
10,5,MPM,12277,500,0.5,62531,100,10,12023,0.161717
11,5,MPM,12277,500,0.5,62531,100,10,12023,0.161128
12,5,MPM,12277,500,0.5,62531,100,10,12023,0.162045
13,5,MPM,12277,500,0.5,62531,100,10,12023,0.16148
14,5,MPM,12277,500,0.5,62531,100,10,12023,0.161491
15,5,MPM,12277,500,0.5,62531,100,10,12023,0.161443
16,5,MPM,12277,500,0.5,62531,100,10,12023,0.161822
17,5,MPM,12277,500,0.5,62531,100,10,12023,0.161956
18,5,MPM,12277,500,0.5,62531,100,10,12023,0.161147
19,5,MPM,12277,500,0.5,62531,100,10,12023,0.161305
20,5,MPM,12277,500,0.5,62531,100,10,12023,0.161872
21,5,MPM,12277,500,0.5,62531,100,10,12023,0.161129
22,5,MPM,12277,500,0.5,62531,100,10,12023,0.161857
23,5,MPM,12277,500,0.5,62531,100,10,12023,0.161081
24,5,MPM,12277,500,0.5,62531,100,10,12023,0.161067
25,5,MPM,12277,500,0.5,62531,100,10,12023,0.161111
26,5,MPM,12277,500,0.5,62531,100,10,12023,0.161976
27,5,MPM,12277,500,0.5,62531,100,10,12023,0.161921
28,5,MPM,12277,500,0.5,62531,100,10,12023,0.160946
29,5,MPM,12277,500,0.5,62531,100,10,12023,0.161105
30,5,MPM,12277,500,0.5,62531,100,10,12023,0.160851
1,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0474206
2,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0474541
3,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0474072
4,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475729
5,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0476459
6,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475923
7,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475926
8,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475905
9,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0474045
10,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475735
11,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0473119
12,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475066
13,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0476664
14,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0477266
15,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475254
16,6,Dinic,14239,500,0.5,62383,100,10,11986,0.047475
17,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475297
18,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475577
19,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0478067
20,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0477359
21,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475923
22,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0476529
23,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0474192
24,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0474816
25,6,Dinic,14239,500,0.5,62383,100,10,11986,0.047559
26,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475872
27,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0477047
28,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0476049
29,6,Dinic,14239,500,0.5,62383,100,10,11986,0.0475045
30,6,Dinic,14239,500,0.5,62383,100,10,11986,0.047497
1,6,EK,14239,500,0.5,62383,100,10,11986,1.78257
2,6,EK,14239,500,0.5,62383,100,10,11986,1.77715
3,6,EK,14239,500,0.5,62383,100,10,11986,1.70986
4,6,EK,14239,500,0.5,62383,100,10,11986,1.73235
5,6,EK,14239,500,0.5,62383,100,10,11986,1.75552
6,6,EK,14239,500,0.5,62383,100,10,11986,1.77796
7,6,EK,14239,500,0.5,62383,100,10,11986,1.7769
8,6,EK,14239,500,0.5,62383,100,10,11986,1.74468
9,6,EK,14239,500,0.5,62383,100,10,11986,1.77011
10,6,EK,14239,500,0.5,62383,100,10,11986,1.71751
11,6,EK,14239,500,0.5,62383,100,10,11986,1.76796
12,6,EK,14239,500,0.5,62383,100,10,11986,1.7742
13,6,EK,14239,500,0.5,62383,100,10,11986,1.78207
14,6,EK,14239,500,0.5,62383,100,10,11986,1.76981
15,6,EK,14239,500,0.5,62383,100,10,11986,1.71272
16,6,EK,14239,500,0.5,62383,100,10,11986,1.71826
17,6,EK,14239,500,0.5,62383,100,10,11986,1.78243
18,6,EK,14239,500,0.5,62383,100,10,11986,1.78223
19,6,EK,14239,500,0.5,62383,100,10,11986,1.71236
20,6,EK,14239,500,0.5,62383,100,10,11986,1.78271
21,6,EK,14239,500,0.5,62383,100,10,11986,1.77656
22,6,EK,14239,500,0.5,62383,100,10,11986,1.77985
23,6,EK,14239,500,0.5,62383,100,10,11986,1.77894
24,6,EK,14239,500,0.5,62383,100,10,11986,1.7785
25,6,EK,14239,500,0.5,62383,100,10,11986,1.71282
26,6,EK,14239,500,0.5,62383,100,10,11986,1.77946
27,6,EK,14239,500,0.5,62383,100,10,11986,1.7806
28,6,EK,14239,500,0.5,62383,100,10,11986,1.71831
29,6,EK,14239,500,0.5,62383,100,10,11986,1.71096
30,6,EK,14239,500,0.5,62383,100,10,11986,1.71168
1,6,MPM,14239,500,0.5,62383,100,10,11986,0.112261
2,6,MPM,14239,500,0.5,62383,100,10,11986,0.113381
3,6,MPM,14239,500,0.5,62383,100,10,11986,0.113218
4,6,MPM,14239,500,0.5,62383,100,10,11986,0.11351
5,6,MPM,14239,500,0.5,62383,100,10,11986,0.11279
6,6,MPM,14239,500,0.5,62383,100,10,11986,0.1127
7,6,MPM,14239,500,0.5,62383,100,10,11986,0.113636
8,6,MPM,14239,500,0.5,62383,100,10,11986,0.112388
9,6,MPM,14239,500,0.5,62383,100,10,11986,0.113069
10,6,MPM,14239,500,0.5,62383,100,10,11986,0.112172
11,6,MPM,14239,500,0.5,62383,100,10,11986,0.11279
12,6,MPM,14239,500,0.5,62383,100,10,11986,0.112802
13,6,MPM,14239,500,0.5,62383,100,10,11986,0.112532
14,6,MPM,14239,500,0.5,62383,100,10,11986,0.112157
15,6,MPM,14239,500,0.5,62383,100,10,11986,0.112951
16,6,MPM,14239,500,0.5,62383,100,10,11986,0.112413
17,6,MPM,14239,500,0.5,62383,100,10,11986,0.112705
18,6,MPM,14239,500,0.5,62383,100,10,11986,0.112335
19,6,MPM,14239,500,0.5,62383,100,10,11986,0.113263
20,6,MPM,14239,500,0.5,62383,100,10,11986,0.112268
21,6,MPM,14239,500,0.5,62383,100,10,11986,0.112242
22,6,MPM,14239,500,0.5,62383,100,10,11986,0.112993
23,6,MPM,14239,500,0.5,62383,100,10,11986,0.113518
24,6,MPM,14239,500,0.5,62383,100,10,11986,0.112029
25,6,MPM,14239,500,0.5,62383,100,10,11986,0.11215
26,6,MPM,14239,500,0.5,62383,100,10,11986,0.113088
27,6,MPM,14239,500,0.5,62383,100,10,11986,0.112029
28,6,MPM,14239,500,0.5,62383,100,10,11986,0.112079
29,6,MPM,14239,500,0.5,62383,100,10,11986,0.112217
30,6,MPM,14239,500,0.5,62383,100,10,11986,0.112377
1,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553212
2,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553242
3,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553241
4,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0555605
5,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0557744
6,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553147
7,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0551957
8,7,Dinic,29607,500,0.5,62747,100,10,11722,0.055534
9,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553295
10,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0554772
11,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0554699
12,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0556042
13,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0554794
14,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0555279
15,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553644
16,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0555203
17,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553829
18,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0552933
19,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0552645
20,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0555934
21,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0554569
22,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553915
23,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553791
24,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0554351
25,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553179
26,7,Dinic,29607,500,0.5,62747,100,10,11722,0.055391
27,7,Dinic,29607,500,0.5,62747,100,10,11722,0.055431
28,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0553646
29,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0556504
30,7,Dinic,29607,500,0.5,62747,100,10,11722,0.0556818
1,7,EK,29607,500,0.5,62747,100,10,11722,1.9631
2,7,EK,29607,500,0.5,62747,100,10,11722,2.03906
3,7,EK,29607,500,0.5,62747,100,10,11722,1.96857
4,7,EK,29607,500,0.5,62747,100,10,11722,1.98433
5,7,EK,29607,500,0.5,62747,100,10,11722,2.03616
6,7,EK,29607,500,0.5,62747,100,10,11722,1.96128
7,7,EK,29607,500,0.5,62747,100,10,11722,1.97187
8,7,EK,29607,500,0.5,62747,100,10,11722,1.97166
9,7,EK,29607,500,0.5,62747,100,10,11722,1.96873
10,7,EK,29607,500,0.5,62747,100,10,11722,1.96682
11,7,EK,29607,500,0.5,62747,100,10,11722,2.04565
12,7,EK,29607,500,0.5,62747,100,10,11722,1.97374
13,7,EK,29607,500,0.5,62747,100,10,11722,1.97002
14,7,EK,29607,500,0.5,62747,100,10,11722,1.98584
15,7,EK,29607,500,0.5,62747,100,10,11722,1.96895
16,7,EK,29607,500,0.5,62747,100,10,11722,2.0379
17,7,EK,29607,500,0.5,62747,100,10,11722,2.03486
18,7,EK,29607,500,0.5,62747,100,10,11722,1.96988
19,7,EK,29607,500,0.5,62747,100,10,11722,1.97121
20,7,EK,29607,500,0.5,62747,100,10,11722,2.03181
21,7,EK,29607,500,0.5,62747,100,10,11722,2.03508
22,7,EK,29607,500,0.5,62747,100,10,11722,2.03747
23,7,EK,29607,500,0.5,62747,100,10,11722,1.97262
24,7,EK,29607,500,0.5,62747,100,10,11722,1.97765
25,7,EK,29607,500,0.5,62747,100,10,11722,2.04126
26,7,EK,29607,500,0.5,62747,100,10,11722,1.96645
27,7,EK,29607,500,0.5,62747,100,10,11722,1.96547
28,7,EK,29607,500,0.5,62747,100,10,11722,2.03501
29,7,EK,29607,500,0.5,62747,100,10,11722,1.96408
30,7,EK,29607,500,0.5,62747,100,10,11722,2.03972
1,7,MPM,29607,500,0.5,62747,100,10,11722,0.122203
2,7,MPM,29607,500,0.5,62747,100,10,11722,0.123475
3,7,MPM,29607,500,0.5,62747,100,10,11722,0.122092
4,7,MPM,29607,500,0.5,62747,100,10,11722,0.124206
5,7,MPM,29607,500,0.5,62747,100,10,11722,0.122558
6,7,MPM,29607,500,0.5,62747,100,10,11722,0.122647
7,7,MPM,29607,500,0.5,62747,100,10,11722,0.122294
8,7,MPM,29607,500,0.5,62747,100,10,11722,0.123567
9,7,MPM,29607,500,0.5,62747,100,10,11722,0.122808
10,7,MPM,29607,500,0.5,62747,100,10,11722,0.12334
11,7,MPM,29607,500,0.5,62747,100,10,11722,0.122991
12,7,MPM,29607,500,0.5,62747,100,10,11722,0.121844
13,7,MPM,29607,500,0.5,62747,100,10,11722,0.122341
14,7,MPM,29607,500,0.5,62747,100,10,11722,0.123616
15,7,MPM,29607,500,0.5,62747,100,10,11722,0.12228
16,7,MPM,29607,500,0.5,62747,100,10,11722,0.122197
17,7,MPM,29607,500,0.5,62747,100,10,11722,0.122504
18,7,MPM,29607,500,0.5,62747,100,10,11722,0.12282
19,7,MPM,29607,500,0.5,62747,100,10,11722,0.123111
20,7,MPM,29607,500,0.5,62747,100,10,11722,0.122279
21,7,MPM,29607,500,0.5,62747,100,10,11722,0.122849
22,7,MPM,29607,500,0.5,62747,100,10,11722,0.123368
23,7,MPM,29607,500,0.5,62747,100,10,11722,0.12197
24,7,MPM,29607,500,0.5,62747,100,10,11722,0.121904
25,7,MPM,29607,500,0.5,62747,100,10,11722,0.124115
26,7,MPM,29607,500,0.5,62747,100,10,11722,0.124638
27,7,MPM,29607,500,0.5,62747,100,10,11722,0.123104
28,7,MPM,29607,500,0.5,62747,100,10,11722,0.122665
29,7,MPM,29607,500,0.5,62747,100,10,11722,0.122067
30,7,MPM,29607,500,0.5,62747,100,10,11722,0.123471
1,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0992153
2,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0993192
3,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0997633
4,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0998049
5,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0994247
6,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0998661
7,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0995779
8,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0993304
9,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0997117
10,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0995355
11,8,Dinic,30583,500,0.5,62514,100,10,11334,0.099755
12,8,Dinic,30583,500,0.5,62514,100,10,11334,0.100115
13,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0995955
14,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0999905
15,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0997857
16,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0992328
17,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0998135
18,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0996687
19,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0999146
20,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0997915
21,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0998098
22,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0997512
23,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0995692
24,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0989842
25,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0996309
26,8,Dinic,30583,500,0.5,62514,100,10,11334,0.099483
27,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0996833
28,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0998994
29,8,Dinic,30583,500,0.5,62514,100,10,11334,0.100023
30,8,Dinic,30583,500,0.5,62514,100,10,11334,0.0994911
1,8,EK,30583,500,0.5,62514,100,10,11334,1.81954
2,8,EK,30583,500,0.5,62514,100,10,11334,1.89079
3,8,EK,30583,500,0.5,62514,100,10,11334,1.84834
4,8,EK,30583,500,0.5,62514,100,10,11334,1.81652
5,8,EK,30583,500,0.5,62514,100,10,11334,1.81694
6,8,EK,30583,500,0.5,62514,100,10,11334,1.81104
7,8,EK,30583,500,0.5,62514,100,10,11334,1.89104
8,8,EK,30583,500,0.5,62514,100,10,11334,1.82504
9,8,EK,30583,500,0.5,62514,100,10,11334,1.88468
10,8,EK,30583,500,0.5,62514,100,10,11334,1.81874
11,8,EK,30583,500,0.5,62514,100,10,11334,1.8884
12,8,EK,30583,500,0.5,62514,100,10,11334,1.80415
13,8,EK,30583,500,0.5,62514,100,10,11334,1.83414
14,8,EK,30583,500,0.5,62514,100,10,11334,1.81721
15,8,EK,30583,500,0.5,62514,100,10,11334,1.81602
16,8,EK,30583,500,0.5,62514,100,10,11334,1.81666
17,8,EK,30583,500,0.5,62514,100,10,11334,1.81081
18,8,EK,30583,500,0.5,62514,100,10,11334,1.81542
19,8,EK,30583,500,0.5,62514,100,10,11334,1.8382
20,8,EK,30583,500,0.5,62514,100,10,11334,1.88527
21,8,EK,30583,500,0.5,62514,100,10,11334,1.84281
22,8,EK,30583,500,0.5,62514,100,10,11334,1.84487
23,8,EK,30583,500,0.5,62514,100,10,11334,1.81686
24,8,EK,30583,500,0.5,62514,100,10,11334,1.81964
25,8,EK,30583,500,0.5,62514,100,10,11334,1.84672
26,8,EK,30583,500,0.5,62514,100,10,11334,1.88705
27,8,EK,30583,500,0.5,62514,100,10,11334,1.88627
28,8,EK,30583,500,0.5,62514,100,10,11334,1.82639
29,8,EK,30583,500,0.5,62514,100,10,11334,1.81852
30,8,EK,30583,500,0.5,62514,100,10,11334,1.83459
1,8,MPM,30583,500,0.5,62514,100,10,11334,0.181988
2,8,MPM,30583,500,0.5,62514,100,10,11334,0.182715
3,8,MPM,30583,500,0.5,62514,100,10,11334,0.182008
4,8,MPM,30583,500,0.5,62514,100,10,11334,0.18248
5,8,MPM,30583,500,0.5,62514,100,10,11334,0.182621
6,8,MPM,30583,500,0.5,62514,100,10,11334,0.182359
7,8,MPM,30583,500,0.5,62514,100,10,11334,0.182085
8,8,MPM,30583,500,0.5,62514,100,10,11334,0.182425
9,8,MPM,30583,500,0.5,62514,100,10,11334,0.182716
10,8,MPM,30583,500,0.5,62514,100,10,11334,0.182444
11,8,MPM,30583,500,0.5,62514,100,10,11334,0.182769
12,8,MPM,30583,500,0.5,62514,100,10,11334,0.182314
13,8,MPM,30583,500,0.5,62514,100,10,11334,0.182418
14,8,MPM,30583,500,0.5,62514,100,10,11334,0.18236
15,8,MPM,30583,500,0.5,62514,100,10,11334,0.183308
16,8,MPM,30583,500,0.5,62514,100,10,11334,0.183243
17,8,MPM,30583,500,0.5,62514,100,10,11334,0.182598
18,8,MPM,30583,500,0.5,62514,100,10,11334,0.18173
19,8,MPM,30583,500,0.5,62514,100,10,11334,0.183992
20,8,MPM,30583,500,0.5,62514,100,10,11334,0.184342
21,8,MPM,30583,500,0.5,62514,100,10,11334,0.18212
22,8,MPM,30583,500,0.5,62514,100,10,11334,0.182119
23,8,MPM,30583,500,0.5,62514,100,10,11334,0.182781
24,8,MPM,30583,500,0.5,62514,100,10,11334,0.183541
25,8,MPM,30583,500,0.5,62514,100,10,11334,0.183591
26,8,MPM,30583,500,0.5,62514,100,10,11334,0.184368
27,8,MPM,30583,500,0.5,62514,100,10,11334,0.182813
28,8,MPM,30583,500,0.5,62514,100,10,11334,0.182177
29,8,MPM,30583,500,0.5,62514,100,10,11334,0.181877
30,8,MPM,30583,500,0.5,62514,100,10,11334,0.182282
1,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0181074
2,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180119
3,9,Dinic,9589,500,0.5,62330,100,10,10749,0.017996
4,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179851
5,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179801
6,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180909
7,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180531
8,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180674
9,9,Dinic,9589,500,0.5,62330,100,10,10749,0.01803
10,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180847
11,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179107
12,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179734
13,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0181381
14,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179922
15,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0178467
16,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179994
17,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180277
18,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0178499
19,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180772
20,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180145
21,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180082
22,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179896
23,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180008
24,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179365
25,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0181347
26,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179638
27,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0179749
28,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180386
29,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180416
30,9,Dinic,9589,500,0.5,62330,100,10,10749,0.0180305
1,9,EK,9589,500,0.5,62330,100,10,10749,1.04168
2,9,EK,9589,500,0.5,62330,100,10,10749,1.07109
3,9,EK,9589,500,0.5,62330,100,10,10749,1.07173
4,9,EK,9589,500,0.5,62330,100,10,10749,1.03703
5,9,EK,9589,500,0.5,62330,100,10,10749,1.0625
6,9,EK,9589,500,0.5,62330,100,10,10749,1.07254
7,9,EK,9589,500,0.5,62330,100,10,10749,1.03305
8,9,EK,9589,500,0.5,62330,100,10,10749,1.0738
9,9,EK,9589,500,0.5,62330,100,10,10749,1.05263
10,9,EK,9589,500,0.5,62330,100,10,10749,1.06825
11,9,EK,9589,500,0.5,62330,100,10,10749,1.06835
12,9,EK,9589,500,0.5,62330,100,10,10749,1.06081
13,9,EK,9589,500,0.5,62330,100,10,10749,1.03591
14,9,EK,9589,500,0.5,62330,100,10,10749,1.03965
15,9,EK,9589,500,0.5,62330,100,10,10749,1.07435
16,9,EK,9589,500,0.5,62330,100,10,10749,1.03535
17,9,EK,9589,500,0.5,62330,100,10,10749,1.07566
18,9,EK,9589,500,0.5,62330,100,10,10749,1.07699
19,9,EK,9589,500,0.5,62330,100,10,10749,1.0597
20,9,EK,9589,500,0.5,62330,100,10,10749,1.03745
21,9,EK,9589,500,0.5,62330,100,10,10749,1.03339
22,9,EK,9589,500,0.5,62330,100,10,10749,1.07501
23,9,EK,9589,500,0.5,62330,100,10,10749,1.0514
24,9,EK,9589,500,0.5,62330,100,10,10749,1.0336
25,9,EK,9589,500,0.5,62330,100,10,10749,1.03653
26,9,EK,9589,500,0.5,62330,100,10,10749,1.07458
27,9,EK,9589,500,0.5,62330,100,10,10749,1.0353
28,9,EK,9589,500,0.5,62330,100,10,10749,1.0768
29,9,EK,9589,500,0.5,62330,100,10,10749,1.03788
30,9,EK,9589,500,0.5,62330,100,10,10749,1.03468
1,9,MPM,9589,500,0.5,62330,100,10,10749,0.0517858
2,9,MPM,9589,500,0.5,62330,100,10,10749,0.0524418
3,9,MPM,9589,500,0.5,62330,100,10,10749,0.0520367
4,9,MPM,9589,500,0.5,62330,100,10,10749,0.0521948
5,9,MPM,9589,500,0.5,62330,100,10,10749,0.0525615
6,9,MPM,9589,500,0.5,62330,100,10,10749,0.0519643
7,9,MPM,9589,500,0.5,62330,100,10,10749,0.0530471
8,9,MPM,9589,500,0.5,62330,100,10,10749,0.0525524
9,9,MPM,9589,500,0.5,62330,100,10,10749,0.0527813
10,9,MPM,9589,500,0.5,62330,100,10,10749,0.0526017
11,9,MPM,9589,500,0.5,62330,100,10,10749,0.0522278
12,9,MPM,9589,500,0.5,62330,100,10,10749,0.0520832
13,9,MPM,9589,500,0.5,62330,100,10,10749,0.0526562
14,9,MPM,9589,500,0.5,62330,100,10,10749,0.0517444
15,9,MPM,9589,500,0.5,62330,100,10,10749,0.0521281
16,9,MPM,9589,500,0.5,62330,100,10,10749,0.0529894
17,9,MPM,9589,500,0.5,62330,100,10,10749,0.0521326
18,9,MPM,9589,500,0.5,62330,100,10,10749,0.0526633
19,9,MPM,9589,500,0.5,62330,100,10,10749,0.0523384
20,9,MPM,9589,500,0.5,62330,100,10,10749,0.0523159
21,9,MPM,9589,500,0.5,62330,100,10,10749,0.0522703
22,9,MPM,9589,500,0.5,62330,100,10,10749,0.0521286
23,9,MPM,9589,500,0.5,62330,100,10,10749,0.0519873
24,9,MPM,9589,500,0.5,62330,100,10,10749,0.0519987
25,9,MPM,9589,500,0.5,62330,100,10,10749,0.0520281
26,9,MPM,9589,500,0.5,62330,100,10,10749,0.0521189
27,9,MPM,9589,500,0.5,62330,100,10,10749,0.0529335
28,9,MPM,9589,500,0.5,62330,100,10,10749,0.0522564
29,9,MPM,9589,500,0.5,62330,100,10,10749,0.0520591
30,9,MPM,9589,500,0.5,62330,100,10,10749,0.0520362
1,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0581633
2,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0583578
3,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0581868
4,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0584074
5,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0582311
6,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0583307
7,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0584599
8,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0582345
9,10,Dinic,12884,500,0.5,62367,100,10,11575,0.058039
10,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0580715
11,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0581906
12,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0581425
13,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0581771
14,10,Dinic,12884,500,0.5,62367,100,10,11575,0.058108
15,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0580307
16,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0584235
17,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0583996
18,10,Dinic,12884,500,0.5,62367,100,10,11575,0.058228
19,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0584262
20,10,Dinic,12884,500,0.5,62367,100,10,11575,0.058214
21,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0583735
22,10,Dinic,12884,500,0.5,62367,100,10,11575,0.05848
23,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0581382
24,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0583865
25,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0583285
26,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0582829
27,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0579649
28,10,Dinic,12884,500,0.5,62367,100,10,11575,0.05841
29,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0579339
30,10,Dinic,12884,500,0.5,62367,100,10,11575,0.0581978
1,10,EK,12884,500,0.5,62367,100,10,11575,2.27023
2,10,EK,12884,500,0.5,62367,100,10,11575,2.35019
3,10,EK,12884,500,0.5,62367,100,10,11575,2.26841
4,10,EK,12884,500,0.5,62367,100,10,11575,2.27141
5,10,EK,12884,500,0.5,62367,100,10,11575,2.35509
6,10,EK,12884,500,0.5,62367,100,10,11575,2.27485
7,10,EK,12884,500,0.5,62367,100,10,11575,2.27957
8,10,EK,12884,500,0.5,62367,100,10,11575,2.27083
9,10,EK,12884,500,0.5,62367,100,10,11575,2.35241
10,10,EK,12884,500,0.5,62367,100,10,11575,2.35779
11,10,EK,12884,500,0.5,62367,100,10,11575,2.35681
12,10,EK,12884,500,0.5,62367,100,10,11575,2.36153
13,10,EK,12884,500,0.5,62367,100,10,11575,2.3514
14,10,EK,12884,500,0.5,62367,100,10,11575,2.26904
15,10,EK,12884,500,0.5,62367,100,10,11575,2.27547
16,10,EK,12884,500,0.5,62367,100,10,11575,2.2769
17,10,EK,12884,500,0.5,62367,100,10,11575,2.34924
