measurement,instance,algorithm,seed,vertices,probability,arcs,max-capacity,max-cpu,result,time
1,21,Dinic,2150,600,0.2,35876,100,10,5870,0.0310592
1,22,Dinic,2151,600,0.2,35639,100,10,5520,0.0409589
1,23,Dinic,2152,600,0.2,35981,100,10,5730,0.0487294
1,24,Dinic,2153,600,0.2,35796,100,10,5260,0.0692267
1,25,Dinic,2154,600,0.2,36229,100,10,5309,0.0115569
1,26,Dinic,2155,600,0.2,35962,100,10,4702,0.0355912
1,27,Dinic,2156,600,0.2,36129,100,10,4868,0.0216226
1,28,Dinic,2157,600,0.2,35946,100,10,5910,0.0694658
1,29,Dinic,2158,600,0.2,35805,100,10,4609,0.0521441
1,30,Dinic,2159,600,0.2,35955,100,10,5225,0.0256652
1,1,Dinic,2160,600,0.3,54037,100,10,8415,0.0923135
1,2,Dinic,2161,600,0.3,54088,100,10,8558,0.0766665
1,3,Dinic,2162,600,0.3,53925,100,10,8451,0.0906963
1,4,Dinic,2163,600,0.3,53838,100,10,6787,0.0341154
1,5,Dinic,2164,600,0.3,54362,100,10,7973,0.0367159
1,6,Dinic,2165,600,0.3,54144,100,10,8990,0.101108
1,7,Dinic,2166,600,0.3,53661,100,10,8523,0.0619583
1,8,Dinic,2167,600,0.3,53957,100,10,8327,0.0687924
1,9,Dinic,2168,600,0.3,53856,100,10,7977,0.0926407
1,10,Dinic,2169,600,0.3,53771,100,10,8558,0.112713
1,11,Dinic,2170,600,0.3,53889,100,10,8635,0.0804775
1,12,Dinic,2171,600,0.3,54017,100,10,7715,0.0337687
1,13,Dinic,2172,600,0.3,54295,100,10,8579,0.0305128
1,14,Dinic,2173,600,0.3,53710,100,10,8702,0.0683168
1,15,Dinic,2174,600,0.3,53759,100,10,8500,0.0772663
1,16,Dinic,2175,600,0.3,53931,100,10,8883,0.05842
1,17,Dinic,2176,600,0.3,54342,100,10,8685,0.068315
1,18,Dinic,2177,600,0.3,53484,100,10,8450,0.0537837
1,19,Dinic,2178,600,0.3,54037,100,10,9092,0.0389499
1,20,Dinic,2179,600,0.3,53851,100,10,9564,0.0940977
1,21,Dinic,2180,600,0.3,54080,100,10,8434,0.108107
1,22,Dinic,2181,600,0.3,53810,100,10,7362,0.0425383
1,23,Dinic,2182,600,0.3,53346,100,10,8178,0.0885784
1,24,Dinic,2183,600,0.3,53958,100,10,7138,0.0468142
1,25,Dinic,2184,600,0.3,53915,100,10,7591,0.0349146
1,26,Dinic,2185,600,0.3,54135,100,10,7647,0.0554968
1,27,Dinic,2186,600,0.3,54078,100,10,7920,0.0370897
1,28,Dinic,2187,600,0.3,53839,100,10,7709,0.0809631
1,29,Dinic,2188,600,0.3,53933,100,10,8675,0.0348893
1,30,Dinic,2189,600,0.3,53480,100,10,8511,0.0614986
1,1,Dinic,2190,600,0.4,72084,100,10,10468,0.138053
1,2,Dinic,2191,600,0.4,71690,100,10,12033,0.159757
1,3,Dinic,2192,600,0.4,71434,100,10,12348,0.0480253
1,4,Dinic,2193,600,0.4,72028,100,10,9989,0.0177482
1,5,Dinic,2194,600,0.4,72306,100,10,11726,0.0641944
1,6,Dinic,2195,600,0.4,71944,100,10,11754,0.0374236
1,7,Dinic,2196,600,0.4,71952,100,10,10765,0.0678574
1,8,Dinic,2197,600,0.4,71518,100,10,10820,0.0550586
1,9,Dinic,2198,600,0.4,71634,100,10,11837,0.0781172
1,10,Dinic,2199,600,0.4,71737,100,10,10892,0.0558697
1,11,Dinic,2200,600,0.4,72093,100,10,11260,0.0455152
1,12,Dinic,2201,600,0.4,71826,100,10,10954,0.0581291
1,13,Dinic,2202,600,0.4,72049,100,10,11114,0.0959564
1,14,Dinic,2203,600,0.4,71951,100,10,11321,0.0348342
1,15,Dinic,2204,600,0.4,71952,100,10,10675,0.0677253
1,16,Dinic,2205,600,0.4,71883,100,10,10688,0.0617852
1,17,Dinic,2206,600,0.4,72052,100,10,11416,0.0323329
1,18,Dinic,2207,600,0.4,71718,100,10,11672,0.107453
1,19,Dinic,2208,600,0.4,71887,100,10,11508,0.0493493
1,20,Dinic,2209,600,0.4,72112,100,10,10994,0.117811
1,21,Dinic,2210,600,0.4,71773,100,10,10887,0.0911941
1,22,Dinic,2211,600,0.4,72560,100,10,10859,0.15475
1,23,Dinic,2212,600,0.4,71853,100,10,11344,0.0694142
1,24,Dinic,2213,600,0.4,71853,100,10,11319,0.15842
1,25,Dinic,2214,600,0.4,71963,100,10,10953,0.0477521
1,26,Dinic,2215,600,0.4,72025,100,10,10248,0.0957092
1,27,Dinic,2216,600,0.4,71568,100,10,10280,0.0524985
1,28,Dinic,2217,600,0.4,71748,100,10,11045,0.0828335
1,29,Dinic,2218,600,0.4,71399,100,10,11578,0.0905987
1,30,Dinic,2219,600,0.4,72333,100,10,11667,0.0536959
1,1,Dinic,2220,600,0.5,89646,100,10,15523,0.0390971
1,2,Dinic,2221,600,0.5,89165,100,10,13416,0.0820577
1,3,Dinic,2222,600,0.5,90013,100,10,13953,0.0272806
1,4,Dinic,2223,600,0.5,89727,100,10,14050,0.0608316
1,5,Dinic,2224,600,0.5,89905,100,10,13689,0.107581
1,6,Dinic,2225,600,0.5,89841,100,10,13508,0.0991121
1,7,Dinic,2226,600,0.5,89825,100,10,14987,0.0744989
1,8,Dinic,2227,600,0.5,89687,100,10,13077,0.0245768
1,9,Dinic,2228,600,0.5,89824,100,10,14541,0.0644279
1,10,Dinic,2229,600,0.5,89787,100,10,15111,0.082963
1,11,Dinic,2230,600,0.5,89935,100,10,14241,0.181585
1,12,Dinic,2231,600,0.5,89763,100,10,14472,0.0615901
1,13,Dinic,2232,600,0.5,90123,100,10,14037,0.0712927
1,14,Dinic,2233,600,0.5,89929,100,10,13794,0.0333826
1,15,Dinic,2234,600,0.5,89895,100,10,13240,0.0915512
1,16,Dinic,2235,600,0.5,89566,100,10,13863,0.0305276
1,17,Dinic,2236,600,0.5,89715,100,10,13390,0.030366
1,18,Dinic,2237,600,0.5,90032,100,10,12959,0.0704233
1,19,Dinic,2238,600,0.5,89709,100,10,13510,0.0533382
1,20,Dinic,2239,600,0.5,89818,100,10,15091,0.151947
1,21,Dinic,2240,600,0.5,90205,100,10,15257,0.106719
1,22,Dinic,2241,600,0.5,89932,100,10,14716,0.0792762
1,23,Dinic,2242,600,0.5,89892,100,10,15158,0.0646832
1,24,Dinic,2243,600,0.5,89870,100,10,15421,0.0905875
1,25,Dinic,2244,600,0.5,89553,100,10,14358,0.107645
1,26,Dinic,2245,600,0.5,90073,100,10,14395,0.157429
1,27,Dinic,2246,600,0.5,90003,100,10,14535,0.0210337
1,28,Dinic,2247,600,0.5,89829,100,10,15252,0.0171912
1,29,Dinic,2248,600,0.5,90270,100,10,14144,0.0478645
1,30,Dinic,2249,600,0.5,89787,100,10,15977,0.131462
1,1,Dinic,2250,600,0.6,107776,100,10,17130,0.053706
1,2,Dinic,2251,600,0.6,107829,100,10,17342,0.0572286
1,3,Dinic,2252,600,0.6,108021,100,10,17594,0.0609875
1,4,Dinic,2253,600,0.6,107337,100,10,16505,0.088559
1,5,Dinic,2254,600,0.6,107914,100,10,17140,0.0688971
1,6,Dinic,2255,600,0.6,108145,100,10,17050,0.119535
1,7,Dinic,2256,600,0.6,107705,100,10,17027,0.155588
1,8,Dinic,2257,600,0.6,108025,100,10,17870,0.0303116
1,9,Dinic,2258,600,0.6,107565,100,10,17332,0.0540984
1,10,Dinic,2259,600,0.6,107668,100,10,16717,0.0590038
1,11,Dinic,2260,600,0.6,107848,100,10,16871,0.0865513
1,12,Dinic,2261,600,0.6,107692,100,10,17017,0.115557
1,13,Dinic,2262,600,0.6,107517,100,10,16755,0.030682
1,14,Dinic,2263,600,0.6,107623,100,10,17369,0.0979324
1,15,Dinic,2264,600,0.6,107780,100,10,17184,0.056316
1,16,Dinic,2265,600,0.6,107903,100,10,17485,0.0766212
1,17,Dinic,2266,600,0.6,108046,100,10,17419,0.116841
1,18,Dinic,2267,600,0.6,107364,100,10,17407,0.0733808
1,19,Dinic,2268,600,0.6,107620,100,10,18570,0.0453762
1,20,Dinic,2269,600,0.6,108028,100,10,18092,0.0974696
1,21,Dinic,2270,600,0.6,107842,100,10,16717,0.0392695
1,22,Dinic,2271,600,0.6,107877,100,10,16225,0.0462086
1,23,Dinic,2272,600,0.6,108100,100,10,16624,0.0489995
1,24,Dinic,2273,600,0.6,107709,100,10,17638,0.0244252
1,25,Dinic,2274,600,0.6,107668,100,10,16343,0.0272236
1,26,Dinic,2275,600,0.6,107867,100,10,17935,0.052607
1,27,Dinic,2276,600,0.6,107681,100,10,16853,0.0523855
1,28,Dinic,2277,600,0.6,107546,100,10,18340,0.0939938
1,29,Dinic,2278,600,0.6,107873,100,10,18685,0.0504159
1,30,Dinic,2279,600,0.6,107749,100,10,18136,0.04491
1,1,Dinic,2280,600,0.7,125965,100,10,20612,0.0448518
1,2,Dinic,2281,600,0.7,125851,100,10,20187,0.0454067
1,3,Dinic,2282,600,0.7,125666,100,10,20236,0.036092
1,4,Dinic,2283,600,0.7,125877,100,10,20555,0.0326562
1,5,Dinic,2284,600,0.7,125681,100,10,19912,0.0487593
1,6,Dinic,2285,600,0.7,125843,100,10,21239,0.0757847
1,7,Dinic,2286,600,0.7,125601,100,10,20608,0.0333203
1,8,Dinic,2287,600,0.7,125537,100,10,19950,0.0378976
1,9,Dinic,2288,600,0.7,125577,100,10,19345,0.0685973
1,10,Dinic,2289,600,0.7,126105,100,10,20977,0.0597574
1,11,Dinic,2290,600,0.7,125638,100,10,19888,0.0596174
1,12,Dinic,2291,600,0.7,125801,100,10,21084,0.115465
1,13,Dinic,2292,600,0.7,125888,100,10,20544,0.0222008
1,14,Dinic,2293,600,0.7,125880,100,10,18335,0.0832047
1,15,Dinic,2294,600,0.7,125850,100,10,20511,0.0553695
1,16,Dinic,2295,600,0.7,125923,100,10,19758,0.0865914
1,17,Dinic,2296,600,0.7,125557,100,10,20336,0.0823678
1,18,Dinic,2297,600,0.7,125802,100,10,20314,0.0618997
1,19,Dinic,2298,600,0.7,125638,100,10,20109,0.0596036
1,20,Dinic,2299,600,0.7,125836,100,10,20516,0.051681
1,21,Dinic,2300,600,0.7,125871,100,10,20138,0.104169
1,22,Dinic,2301,600,0.7,126107,100,10,20234,0.0491394
1,23,Dinic,2302,600,0.7,126035,100,10,20494,0.0527799
1,24,Dinic,2303,600,0.7,125829,100,10,21021,0.0494936
1,25,Dinic,2304,600,0.7,125701,100,10,19555,0.0840016
1,26,Dinic,2305,600,0.7,125989,100,10,19966,0.0436048
1,27,Dinic,2306,600,0.7,125893,100,10,20585,0.0530481
1,28,Dinic,2307,600,0.7,125743,100,10,20159,0.037987
1,29,Dinic,2308,600,0.7,125520,100,10,19428,0.043971
1,30,Dinic,2309,600,0.7,125965,100,10,20398,0.0452986
1,1,Dinic,2310,650,0.1,21048,100,10,2907,0.0244272
1,2,Dinic,2311,650,0.1,21209,100,10,2663,0.0249678
1,3,Dinic,2312,650,0.1,21061,100,10,2127,0.0089882
1,4,Dinic,2313,650,0.1,20912,100,10,2628,0.0228728
1,5,Dinic,2314,650,0.1,21354,100,10,2849,0.0223487
1,6,Dinic,2315,650,0.1,21291,100,10,3461,0.020727
1,7,Dinic,2316,650,0.1,20999,100,10,2480,0.00939398
1,8,Dinic,2317,650,0.1,21106,100,10,2561,0.018032
1,9,Dinic,2318,650,0.1,21446,100,10,2878,0.0349914
1,10,Dinic,2319,650,0.1,21101,100,10,2901,0.0242889
1,11,Dinic,2320,650,0.1,21312,100,10,2211,0.0109456
1,12,Dinic,2321,650,0.1,21416,100,10,3193,0.0201821
1,13,Dinic,2322,650,0.1,21008,100,10,2857,0.0256213
1,14,Dinic,2323,650,0.1,21090,100,10,2294,0.0181405
1,15,Dinic,2324,650,0.1,21178,100,10,2835,0.0341706
1,16,Dinic,2325,650,0.1,20955,100,10,1850,0.0138633
1,17,Dinic,2326,650,0.1,21085,100,10,2428,0.0147056
1,18,Dinic,2327,650,0.1,21305,100,10,3299,0.0177995
1,19,Dinic,2328,650,0.1,21143,100,10,2704,0.0113113
1,20,Dinic,2329,650,0.1,21538,100,10,2157,0.0208247
1,21,Dinic,2330,650,0.1,21135,100,10,2526,0.0239316
1,22,Dinic,2331,650,0.1,20952,100,10,3192,0.020126
1,23,Dinic,2332,650,0.1,21179,100,10,3151,0.0265536
1,24,Dinic,2333,650,0.1,21081,100,10,2894,0.0218847
1,25,Dinic,2334,650,0.1,21074,100,10,2903,0.0150112
1,26,Dinic,2335,650,0.1,20854,100,10,2309,0.0102844
1,27,Dinic,2336,650,0.1,21033,100,10,2901,0.0253842
1,28,Dinic,2337,650,0.1,21180,100,10,2970,0.0123527
1,29,Dinic,2338,650,0.1,21122,100,10,2418,0.031903
1,30,Dinic,2339,650,0.1,21175,100,10,2596,0.0160959
1,1,Dinic,2340,650,0.2,42344,100,10,6201,0.0701645
1,2,Dinic,2341,650,0.2,42077,100,10,5713,0.0879018
1,3,Dinic,2342,650,0.2,42194,100,10,5807,0.0688584
1,4,Dinic,2343,650,0.2,42196,100,10,5092,0.0594926
1,5,Dinic,2344,650,0.2,42415,100,10,5437,0.0358274
1,6,Dinic,2345,650,0.2,42451,100,10,6578,0.0826875
1,7,Dinic,2346,650,0.2,42061,100,10,6220,0.0984625
1,8,Dinic,2347,650,0.2,42186,100,10,5681,0.0761813
1,9,Dinic,2348,650,0.2,42116,100,10,5886,0.107392
1,10,Dinic,2349,650,0.2,42363,100,10,6012,0.0652008
1,11,Dinic,2350,650,0.2,42319,100,10,6207,0.110277
1,12,Dinic,2351,650,0.2,42432,100,10,6045,0.0780391
1,13,Dinic,2352,650,0.2,42284,100,10,5441,0.0258738
1,14,Dinic,2353,650,0.2,42063,100,10,5705,0.0443073
1,15,Dinic,2354,650,0.2,42137,100,10,6376,0.0240189
1,16,Dinic,2355,650,0.2,42043,100,10,6456,0.0395578
1,17,Dinic,2356,650,0.2,42168,100,10,5266,0.0285927
1,18,Dinic,2357,650,0.2,42130,100,10,6659,0.0511177
1,19,Dinic,2358,650,0.2,42231,100,10,5512,0.058126
1,20,Dinic,2359,650,0.2,41923,100,10,4943,0.0738082
1,21,Dinic,2360,650,0.2,42279,100,10,5901,0.0632752
1,22,Dinic,2361,650,0.2,42369,100,10,5698,0.0505486
1,23,Dinic,2362,650,0.2,42337,100,10,5620,0.0454514
1,24,Dinic,2363,650,0.2,41937,100,10,6400,0.0874614
1,25,Dinic,2364,650,0.2,42141,100,10,5887,0.0355414
1,26,Dinic,2365,650,0.2,42412,100,10,5761,0.0560604
1,27,Dinic,2366,650,0.2,42438,100,10,6240,0.0852476
1,28,Dinic,2367,650,0.2,41718,100,10,4499,0.0817881
1,29,Dinic,2368,650,0.2,42236,100,10,5544,0.0453712
1,30,Dinic,2369,650,0.2,42131,100,10,6057,0.055427
1,1,Dinic,2370,650,0.3,63294,100,10,9062,0.0603922
1,2,Dinic,2371,650,0.3,63061,100,10,9072,0.0406253
1,3,Dinic,2372,650,0.3,63476,100,10,10134,0.113324
1,4,Dinic,2373,650,0.3,63150,100,10,7915,0.0547056
1,5,Dinic,2374,650,0.3,63202,100,10,8778,0.1227
1,6,Dinic,2375,650,0.3,63201,100,10,9003,0.125221
1,7,Dinic,2376,650,0.3,63636,100,10,8171,0.0791078
1,8,Dinic,2377,650,0.3,63383,100,10,8545,0.0779721
1,9,Dinic,2378,650,0.3,63441,100,10,8295,0.0556265
1,10,Dinic,2379,650,0.3,63524,100,10,8123,0.0696666
1,11,Dinic,2380,650,0.3,63366,100,10,9498,0.0366791
1,12,Dinic,2381,650,0.3,62955,100,10,9271,0.0388918
1,13,Dinic,2382,650,0.3,63320,100,10,9211,0.136524
1,14,Dinic,2383,650,0.3,63077,100,10,8055,0.0349439
1,15,Dinic,2384,650,0.3,63341,100,10,8314,0.0847979
1,16,Dinic,2385,650,0.3,62806,100,10,8096,0.0356235
1,17,Dinic,2386,650,0.3,63775,100,10,9037,0.0413822
1,18,Dinic,2387,650,0.3,63447,100,10,9043,0.0558525
1,19,Dinic,2388,650,0.3,63290,100,10,9577,0.0717343
1,20,Dinic,2389,650,0.3,63003,100,10,9113,0.107836
1,21,Dinic,2390,650,0.3,63407,100,10,8982,0.0988909
1,22,Dinic,2391,650,0.3,63406,100,10,9386,0.05931
1,23,Dinic,2392,650,0.3,63415,100,10,9055,0.118809
1,24,Dinic,2393,650,0.3,63644,100,10,9005,0.114232
1,25,Dinic,2394,650,0.3,63514,100,10,9846,0.0651966
1,26,Dinic,2395,650,0.3,63500,100,10,9270,0.0791167
1,27,Dinic,2396,650,0.3,63328,100,10,8117,0.0821441
1,28,Dinic,2397,650,0.3,63451,100,10,8342,0.0618904
1,29,Dinic,2398,650,0.3,63103,100,10,9674,0.128256
1,30,Dinic,2399,650,0.3,63167,100,10,9571,0.0752828
1,1,Dinic,2400,650,0.4,84597,100,10,11676,0.0171261
1,2,Dinic,2401,650,0.4,84634,100,10,12720,0.111548
1,3,Dinic,2402,650,0.4,84325,100,10,12574,0.0682569
1,4,Dinic,2403,650,0.4,84288,100,10,12796,0.021109
1,5,Dinic,2404,650,0.4,84282,100,10,10794,0.059549
1,6,Dinic,2405,650,0.4,84572,100,10,11336,0.0647113
1,7,Dinic,2406,650,0.4,84236,100,10,10324,0.0664812
1,8,Dinic,2407,650,0.4,84627,100,10,12423,0.114638
1,9,Dinic,2408,650,0.4,84432,100,10,11443,0.0718289
1,10,Dinic,2409,650,0.4,84346,100,10,11396,0.0537103
1,11,Dinic,2410,650,0.4,84246,100,10,11863,0.130167
1,12,Dinic,2411,650,0.4,84122,100,10,12478,0.0556812
1,13,Dinic,2412,650,0.4,84533,100,10,11935,0.118433
1,14,Dinic,2413,650,0.4,84095,100,10,11080,0.122201
1,15,Dinic,2414,650,0.4,84605,100,10,12235,0.0518074
1,16,Dinic,2415,650,0.4,84311,100,10,12691,0.0661289
1,17,Dinic,2416,650,0.4,83812,100,10,12214,0.0831021
1,18,Dinic,2417,650,0.4,83874,100,10,12456,0.11869
1,19,Dinic,2418,650,0.4,83953,100,10,10688,0.0420501
1,20,Dinic,2419,650,0.4,84356,100,10,12138,0.0647034
1,21,Dinic,2420,650,0.4,84382,100,10,12728,0.0289774
1,22,Dinic,2421,650,0.4,84275,100,10,11583,0.0345507
1,23,Dinic,2422,650,0.4,84438,100,10,12549,0.0776512
1,24,Dinic,2423,650,0.4,84113,100,10,10799,0.0588197
1,25,Dinic,2424,650,0.4,84445,100,10,12584,0.0995694
1,26,Dinic,2425,650,0.4,84497,100,10,11909,0.0502056
1,27,Dinic,2426,650,0.4,84328,100,10,12214,0.0845433
1,28,Dinic,2427,650,0.4,84420,100,10,12838,0.0670175
1,29,Dinic,2428,650,0.4,84505,100,10,11562,0.14052
1,30,Dinic,2429,650,0.4,84448,100,10,12797,0.108937
1,1,Dinic,2430,650,0.5,105487,100,10,15336,0.0982666
1,2,Dinic,2431,650,0.5,105420,100,10,15143,0.0727242
1,3,Dinic,2432,650,0.5,105564,100,10,15151,0.0400144
1,4,Dinic,2433,650,0.5,105353,100,10,15240,0.0354738
1,5,Dinic,2434,650,0.5,105632,100,10,16298,0.0251631
1,6,Dinic,2435,650,0.5,105515,100,10,15616,0.109966
1,7,Dinic,2436,650,0.5,105102,100,10,15159,0.0599714
1,8,Dinic,2437,650,0.5,105292,100,10,14659,0.183157
1,9,Dinic,2438,650,0.5,105462,100,10,13861,0.169388
1,10,Dinic,2439,650,0.5,105508,100,10,15429,0.0377227
1,11,Dinic,2440,650,0.5,105397,100,10,16208,0.0943266
1,12,Dinic,2441,650,0.5,105146,100,10,15509,0.070824
1,13,Dinic,2442,650,0.5,105492,100,10,15796,0.0994875
1,14,Dinic,2443,650,0.5,105339,100,10,15282,0.0354934
1,15,Dinic,2444,650,0.5,105704,100,10,14524,0.091162
1,16,Dinic,2445,650,0.5,105841,100,10,15214,0.0359294
1,17,Dinic,2446,650,0.5,105290,100,10,16466,0.129732
1,18,Dinic,2447,650,0.5,105696,100,10,16567,0.0564649
1,19,Dinic,2448,650,0.5,105204,100,10,14932,0.0349169
1,20,Dinic,2449,650,0.5,105265,100,10,14883,0.160625
1,21,Dinic,2450,650,0.5,105284,100,10,15424,0.0733763
1,22,Dinic,2451,650,0.5,105316,100,10,15240,0.0643033
1,23,Dinic,2452,650,0.5,105310,100,10,15270,0.157413
1,24,Dinic,2453,650,0.5,105575,100,10,16321,0.13033
1,25,Dinic,2454,650,0.5,105439,100,10,14971,0.042541
1,26,Dinic,2455,650,0.5,105384,100,10,15884,0.0754462
1,27,Dinic,2456,650,0.5,105267,100,10,16275,0.19704
1,28,Dinic,2457,650,0.5,105566,100,10,14346,0.194588
1,29,Dinic,2458,650,0.5,105284,100,10,13995,0.0455548
1,30,Dinic,2459,650,0.5,105479,100,10,17101,0.229866
1,1,Dinic,2460,650,0.6,126499,100,10,19110,0.051529
1,2,Dinic,2461,650,0.6,126512,100,10,18530,0.0923088
1,3,Dinic,2462,650,0.6,126538,100,10,19724,0.052631
1,4,Dinic,2463,650,0.6,126746,100,10,19072,0.0449765
1,5,Dinic,2464,650,0.6,126339,100,10,19032,0.216482
1,6,Dinic,2465,650,0.6,126825,100,10,19172,0.0892399
1,7,Dinic,2466,650,0.6,126388,100,10,19694,0.0453742
1,8,Dinic,2467,650,0.6,126292,100,10,18346,0.0599014
1,9,Dinic,2468,650,0.6,126525,100,10,17603,0.0490923
1,10,Dinic,2469,650,0.6,126304,100,10,18122,0.029483
1,11,Dinic,2470,650,0.6,126474,100,10,17715,0.0283494
1,12,Dinic,2471,650,0.6,126430,100,10,19527,0.0632185
1,13,Dinic,2472,650,0.6,126369,100,10,19032,0.100419
1,14,Dinic,2473,650,0.6,126274,100,10,17607,0.0368358
1,15,Dinic,2474,650,0.6,126627,100,10,18104,0.0464717
1,16,Dinic,2475,650,0.6,126811,100,10,19601,0.0514153
1,17,Dinic,2476,650,0.6,126853,100,10,19062,0.0591759
1,18,Dinic,2477,650,0.6,126490,100,10,19029,0.0526271
1,19,Dinic,2478,650,0.6,126615,100,10,18920,0.069995
1,20,Dinic,2479,650,0.6,126871,100,10,20573,0.0595024
1,21,Dinic,2480,650,0.6,126521,100,10,19379,0.0497007
1,22,Dinic,2481,650,0.6,126639,100,10,18436,0.101449
1,23,Dinic,2482,650,0.6,126466,100,10,18260,0.0352803
1,24,Dinic,2483,650,0.6,126387,100,10,18826,0.0411608
1,25,Dinic,2484,650,0.6,126644,100,10,18899,0.113372
1,26,Dinic,2485,650,0.6,126145,100,10,18670,0.0844718
1,27,Dinic,2486,650,0.6,126002,100,10,18351,0.0732955
1,28,Dinic,2487,650,0.6,126219,100,10,19693,0.221521
1,29,Dinic,2488,650,0.6,126574,100,10,19811,0.0400741
1,30,Dinic,2489,650,0.6,127115,100,10,18996,0.0718065
1,1,Dinic,2490,650,0.7,147781,100,10,21171,0.0466183
1,2,Dinic,2491,650,0.7,147443,100,10,21490,0.052517
1,3,Dinic,2492,650,0.7,147773,100,10,22495,0.0640936
1,4,Dinic,2493,650,0.7,147649,100,10,22715,0.106667
1,5,Dinic,2494,650,0.7,147964,100,10,22439,0.057193
1,6,Dinic,2495,650,0.7,147569,100,10,22515,0.0767255
1,7,Dinic,2496,650,0.7,147998,100,10,21693,0.0682217
1,8,Dinic,2497,650,0.7,147556,100,10,21798,0.027901
1,9,Dinic,2498,650,0.7,147786,100,10,21752,0.103947
1,10,Dinic,2499,650,0.7,147325,100,10,21869,0.0584848
1,11,Dinic,2500,650,0.7,147420,100,10,22103,0.106332
1,12,Dinic,2501,650,0.7,147185,100,10,22874,0.0648139
1,13,Dinic,2502,650,0.7,147482,100,10,21790,0.15935
1,14,Dinic,2503,650,0.7,147793,100,10,22839,0.0450932
1,15,Dinic,2504,650,0.7,148178,100,10,22476,0.0809611
1,16,Dinic,2505,650,0.7,147781,100,10,22029,0.040816
1,17,Dinic,2506,650,0.7,147936,100,10,22278,0.0682425
1,18,Dinic,2507,650,0.7,147843,100,10,22285,0.0441919
1,19,Dinic,2508,650,0.7,147645,100,10,23939,0.0263623
1,20,Dinic,2509,650,0.7,147670,100,10,21750,0.043261
1,21,Dinic,2510,650,0.7,147529,100,10,22875,0.0979702
1,22,Dinic,2511,650,0.7,147982,100,10,21490,0.119758
1,23,Dinic,2512,650,0.7,147501,100,10,19787,0.0626359
1,24,Dinic,2513,650,0.7,147747,100,10,22536,0.0522438
1,25,Dinic,2514,650,0.7,147519,100,10,22106,0.0644865
1,26,Dinic,2515,650,0.7,147488,100,10,22145,0.0515436
1,27,Dinic,2516,650,0.7,147704,100,10,20855,0.0699099
1,28,Dinic,2517,650,0.7,147441,100,10,22730,0.154609
1,29,Dinic,2518,650,0.7,147529,100,10,21340,0.0629169
1,30,Dinic,2519,650,0.7,147855,100,10,21482,0.059831
1,1,Dinic,2520,700,0.1,24677,100,10,2055,0.0172048
1,2,Dinic,2521,700,0.1,24546,100,10,2976,0.0454454
1,3,Dinic,2522,700,0.1,24582,100,10,3086,0.0363501
1,4,Dinic,2523,700,0.1,24441,100,10,2001,0.0112662
1,5,Dinic,2524,700,0.1,24467,100,10,2734,0.0188056
1,6,Dinic,2525,700,0.1,24257,100,10,2989,0.0217935
1,7,Dinic,2526,700,0.1,24437,100,10,2546,0.0156582
1,8,Dinic,2527,700,0.1,24404,100,10,2480,0.0246578
1,9,Dinic,2528,700,0.1,24220,100,10,3597,0.0355054
1,10,Dinic,2529,700,0.1,24464,100,10,2983,0.0382033
1,11,Dinic,2530,700,0.1,24474,100,10,3052,0.0229146
1,12,Dinic,2531,700,0.1,24285,100,10,3158,0.0241779
1,13,Dinic,2532,700,0.1,24464,100,10,3433,0.0335465
1,14,Dinic,2533,700,0.1,24529,100,10,2937,0.0417062
1,15,Dinic,2534,700,0.1,24832,100,10,3537,0.0463891
1,16,Dinic,2535,700,0.1,24597,100,10,2862,0.0224691
1,17,Dinic,2536,700,0.1,24583,100,10,2784,0.0336708
1,18,Dinic,2537,700,0.1,24554,100,10,3030,0.0156155
1,19,Dinic,2538,700,0.1,24682,100,10,2614,0.0290992
1,20,Dinic,2539,700,0.1,24696,100,10,2847,0.0261985
1,21,Dinic,2540,700,0.1,24489,100,10,2968,0.0282411
1,22,Dinic,2541,700,0.1,24521,100,10,2556,0.0324146
1,23,Dinic,2542,700,0.1,24527,100,10,3259,0.0220549
1,24,Dinic,2543,700,0.1,24398,100,10,2986,0.0240948
1,25,Dinic,2544,700,0.1,24422,100,10,3244,0.041712
1,26,Dinic,2545,700,0.1,24533,100,10,2496,0.0194682
1,27,Dinic,2546,700,0.1,24758,100,10,2793,0.045804
1,28,Dinic,2547,700,0.1,24389,100,10,2666,0.0336357
1,29,Dinic,2548,700,0.1,24389,100,10,2712,0.0234836
1,30,Dinic,2549,700,0.1,24637,100,10,2627,0.0320892
1,1,Dinic,2550,700,0.2,48683,100,10,6123,0.0955287
1,2,Dinic,2551,700,0.2,48966,100,10,6389,0.0742259
1,3,Dinic,2552,700,0.2,48981,100,10,6988,0.0895002
1,4,Dinic,2553,700,0.2,49000,100,10,6397,0.0892612
1,5,Dinic,2554,700,0.2,48951,100,10,5769,0.0609229
1,6,Dinic,2555,700,0.2,49189,100,10,6532,0.0727577
1,7,Dinic,2556,700,0.2,49007,100,10,6514,0.0922236
1,8,Dinic,2557,700,0.2,49000,100,10,6993,0.084951
1,9,Dinic,2558,700,0.2,49030,100,10,6099,0.114751
1,10,Dinic,2559,700,0.2,48992,100,10,5784,0.0680429
1,11,Dinic,2560,700,0.2,49005,100,10,5404,0.0888047
1,12,Dinic,2561,700,0.2,48805,100,10,6064,0.0461096
1,13,Dinic,2562,700,0.2,48514,100,10,6368,0.0648013
